area,district,latitude,longitude,money,orientation,plot,street,subway,time,typ
78㎡,朝阳,39.937239,116.46731,12000,朝南 北,白家庄北里团结湖地铁三里屯国贸精装修三居室,三里屯,"距离10号线-团结湖167m距离6号线,10号线-呼家楼789m",2019-03-18,3室1厅1卫
107㎡,朝阳,40.017522,116.472175,12000,朝南 北,利泽西园,望京,距离14号线东段-东湖渠156m距离14号线东段-来广营748m,2019-03-19,3室1厅1卫
62㎡,朝阳,39.893046,116.452221,6500,朝南,劲松九区,劲松,距离7号线-广渠门外717m,2019-03-18,2室1厅1卫
139㎡,海淀,40.036213,116.2755,11500,朝南 北,精装修,马连洼,距离16号线-马连洼253m,2019-03-05,3室1厅2卫
61㎡,朝阳,39.885225,116.475053,6500,朝南,整租,劲松,距离14号线东段-北工大西门480m距离14号线东段-平乐园701m距离10号线-劲松1064m距离10号线-潘家园1079m,2019-03-18,2室1厅1卫
81㎡,海淀,39.985114,116.382488,8500,朝西南,整租,牡丹园,距离10号线-牡丹园600m距离10号线-健德门715m,2019-03-13,2室1厅1卫
133㎡,海淀,39.97411,116.338231,13500,朝东南,整租,双榆树,距离4号线大兴线-人民大学706m,2019-03-01,3室1厅2卫
67㎡,朝阳,39.923544,116.612889,5500,朝东北,整租,常营,,2019-03-18,1室1厅1卫
78㎡,海淀,39.931907,116.287719,6700,朝南 北,整租,定慧寺,距离6号线-海淀五路居798m,2019-03-02,2室1厅1卫
40㎡,海淀,39.983696,116.382606,6700,朝南,整租,牡丹园,距离10号线-健德门293m距离10号线-牡丹园371m,2019-03-07,1室1厅1卫
36㎡,海淀,39.918055,116.304415,5100,朝西,整租,公主坟,距离1号线-万寿路784m,2019-03-11,1室1厅1卫
45㎡,海淀,39.928693,116.292014,5600,朝西南,整租,定慧寺,距离10号线-西钓鱼台1036m,2019-03-13,1室1厅1卫
43㎡,海淀,39.928982,116.298566,5600,朝南 北,八宝庄,定慧寺,距离10号线-西钓鱼台673m,2019-03-10,1室1厅1卫
60㎡,海淀,39.980567,116.351677,8200,朝南 北,整租,知春路,"距离10号线,13号线-知春路284m距离10号线-西土城789m",2019-03-08,2室1厅1卫
72㎡,海淀,40.00359,116.373188,7800,朝南 北,二里庄小区,二里庄,距离15号线-北沙滩666m距离15号线-六道口1187m,2019-03-07,3室1厅1卫
71㎡,海淀,39.988345,116.332048,8500,朝东 南 西,整租,中关村,距离10号线-知春里990m距离4号线大兴线-中关村1060m,2019-03-13,2室1厅1卫
49㎡,海淀,39.981606,116.314787,8500,朝南,整租,苏州桥,"距离4号线大兴线,10号线-海淀黄庄105m距离10号线-苏州街125m距离10号线,西郊线-巴沟871m距离4号线大兴线-中关村900m距离10号线-知春里1025m距离4号线大兴线-人民大学1089m",2019-03-07,2室0厅1卫
90㎡,海淀,39.995202,116.343804,11000,朝南 北,整租,五道口,距离13号线-五道口385m,2019-03-13,2室1厅1卫
85㎡,海淀,39.959747,116.292721,8100,朝东南,整租,世纪城,距离10号线-长春桥724m距离10号线-车道沟779m,2019-02-27,2室1厅1卫
122㎡,海淀,40.057734,116.265725,10500,朝南 北,整租,西北旺,距离16号线-西北旺125m,2019-03-06,3室2厅2卫
62㎡,海淀,39.982896,116.365562,7600,朝东 西,塔院小区,牡丹园,距离10号线-西土城281m距离10号线-牡丹园562m,2019-03-06,2室1厅1卫
57㎡,海淀,39.911505,116.272452,6500,朝南 北,永定路东街5号院,五棵松,距离1号线-五棵松878m,2019-03-03,2室1厅1卫
65㎡,海淀,39.920243,116.314859,7200,朝西,整租,公主坟,"距离1号线,10号线-公主坟857m",2019-02-27,1室1厅1卫
57㎡,海淀,39.97775,116.381497,7500,朝南 北,月季园,马甸,距离10号线-牡丹园690m距离10号线-健德门882m,2019-02-26,2室1厅1卫
46㎡,海淀,39.971679,116.31231,5900,朝东,整租,苏州桥,距离10号线-苏州街833m,2019-03-02,1室1厅1卫
51㎡,海淀,39.978364,116.371593,6700,朝北,整租,北太平庄,距离10号线-牡丹园753m,2019-02-23,1室1厅1卫
50㎡,海淀,39.988335,116.32811,9500,朝南,整租,中关村,"距离4号线大兴线-中关村54m距离4号线大兴线,10号线-海淀黄庄566m距离4号线大兴线-北京大学东门845m距离10号线-知春里946m",2019-02-26,2室1厅1卫
83㎡,海淀,39.980549,116.36465,8000,朝东 西,整租,北太平庄,距离10号线-西土城451m距离10号线-牡丹园927m,2019-02-21,3室1厅1卫
46㎡,海淀,39.981029,116.313347,7000,朝南 北,整租,苏州桥,"距离10号线-苏州街65m距离4号线大兴线,10号线-海淀黄庄902m距离10号线,西郊线-巴沟1093m",2019-02-26,1室1厅1卫
34㎡,海淀,39.958063,116.375366,5600,朝南,整租,新街口,距离2号线-积水潭623m,2019-02-21,1室0厅1卫
58㎡,海淀,39.919997,116.26266,5500,朝东 西,整租,玉泉路,距离1号线-玉泉路724m,2019-02-24,2室1厅1卫
57㎡,海淀,40.038898,116.362901,6000,朝南 北,整租,清河,距离8号线-永泰庄387m,2019-03-21,2室1厅1卫
61㎡,海淀,39.974823,116.35699,8000,朝南 北,整租,知春路,距离13号线-大钟寺691m距离10号线-西土城843m,2019-03-21,2室1厅1卫
64㎡,海淀,39.980567,116.351677,8200,朝南,罗庄西里,知春路,"距离10号线,13号线-知春路284m距离10号线-西土城789m",2019-03-10,2室1厅1卫
58㎡,海淀,39.97337,116.319973,7600,朝南,整租,苏州桥,"距离4号线大兴线-人民大学28m距离4号线大兴线,10号线-海淀黄庄942m距离4号线大兴线-魏公村1148m",2019-03-20,2室1厅1卫
67㎡,海淀,40.069853,116.381531,4300,朝南 北,建材城东二里,西三旗,,2019-03-18,2室1厅1卫
71㎡,海淀,39.929294,116.340299,9600,朝南 北,整租,甘家口,"距离9号线-白堆子156m距离6号线,9号线-白石桥南1114m",2019-03-11,3室1厅1卫
83㎡,海淀,39.971679,116.31231,3500,朝西,中关村苏州桥人民大学西门单间中间楼层随时入住,苏州桥,距离10号线-苏州街833m,2019-03-12,3室1厅1卫
73㎡,海淀,39.996907,116.343714,9500,朝西,华清嘉园,五道口,距离13号线-五道口87m距离15号线-清华东路西口1001m,2019-03-20,2室1厅1卫
64㎡,海淀,39.952381,116.370317,8000,朝南 北,整租,新街口,"距离2号线-积水潭809m距离2号线,4号线大兴线,13号线-西直门949m距离4号线大兴线-新街口1130m",2019-03-10,2室1厅1卫
48㎡,海淀,39.93479,116.248549,6300,朝南,整租,田村,距离6号线-田村964m,2019-03-10,1室1厅1卫
165㎡,西城,39.978042,116.384247,17000,朝东 南 西北,马甸冠城南园,马甸,距离10号线-健德门566m,2019-03-08,3室2厅2卫
72㎡,海淀,40.058245,116.321953,7500,朝东,铭科苑,西二旗,"距离13号线,昌平线-西二旗838m",2019-03-13,2室1厅1卫
172㎡,海淀,39.919837,116.315647,16000,朝南,整租,公主坟,"距离1号线,10号线-公主坟736m",2019-03-10,3室2厅2卫
62㎡,海淀,39.982896,116.365562,8500,朝南,整租,牡丹园,距离10号线-西土城281m距离10号线-牡丹园562m,2019-03-12,2室1厅1卫
49㎡,海淀,39.94881,116.30799,5800,朝东,整租,紫竹桥,距离10号线-车道沟970m,2019-03-08,1室1厅1卫
44㎡,海淀,39.974019,116.329601,6500,朝南,整租,双榆树,"距离4号线大兴线-人民大学63m距离4号线大兴线,10号线-海淀黄庄982m距离10号线-知春里1044m距离4号线大兴线-魏公村1185m",2019-03-13,1室2厅1卫
110㎡,海淀,39.982502,116.355646,12000,朝西南 北,整租,知春路,"距离10号线-西土城324m距离10号线,13号线-知春路596m",2019-03-09,3室1厅1卫
51㎡,海淀,39.961832,116.326983,7800,朝南,整租,魏公村,距离4号线大兴线-魏公村282m,2019-03-08,2室1厅1卫
149㎡,海淀,39.939247,116.334821,20000,朝东南,整租,甘家口,"距离6号线,9号线-白石桥南152m距离4号线大兴线,9号线-国家图书馆1116m距离9号线-白堆子1140m距离6号线-车公庄西1174m",2019-03-08,3室1厅2卫
45㎡,海淀,40.039032,116.320453,5900,朝东,上地东里,上地,距离13号线-上地575m,2019-03-13,1室1厅1卫
63㎡,海淀,39.907309,116.335787,8000,朝南 北,整租,军博,"距离1号线-木樨地771m距离1号线,9号线-军事博物馆927m",2019-03-07,3室1厅1卫
76㎡,海淀,40.056067,116.274716,7000,朝南 北,整租,西北旺,距离16号线-西北旺886m,2019-03-07,2室1厅1卫
53㎡,海淀,39.979969,116.30898,9000,朝东南,整租,苏州桥,"距离10号线-苏州街331m距离10号线,西郊线-巴沟748m",2019-03-15,1室1厅1卫
52㎡,海淀,39.9707,116.303301,6700,朝北,整租,万柳,"距离10号线,西郊线-巴沟1196m",2019-03-08,1室0厅1卫
43㎡,海淀,39.982896,116.365562,7200,朝南,整租,牡丹园,距离10号线-西土城281m距离10号线-牡丹园562m,2019-03-07,1室1厅1卫
144㎡,海淀,40.054948,116.257014,13500,朝南 北,整租,西北旺,距离16号线-西北旺19m,2019-03-06,3室2厅2卫
71㎡,海淀,39.959453,116.364011,8600,朝西北,整租,小西天,,2019-03-07,1室1厅1卫
69㎡,海淀,39.951438,116.293535,9000,朝南 北,整租,四季青,距离10号线-车道沟718m,2019-03-10,2室1厅1卫
39㎡,海淀,39.966964,116.330578,7300,朝南,整租,皂君庙,距离4号线大兴线-魏公村272m距离4号线大兴线-人民大学569m,2019-03-16,1室0厅1卫
68㎡,海淀,40.05023,116.352882,6400,朝西,整租,清河,距离8号线-西小口563m,2019-03-06,1室1厅1卫
37㎡,海淀,39.935111,116.332948,6000,朝南,整租,甘家口,"距离6号线,9号线-白石桥南306m距离9号线-白堆子595m",2019-03-06,1室1厅1卫
110㎡,海淀,40.069487,116.364365,7500,朝东 南 北,整租,西三旗,"距离8号线,13号线-霍营894m距离8号线-育新1074m",2019-03-06,2室1厅1卫
141㎡,海淀,40.036213,116.2755,15000,朝南 北,整租,马连洼,距离16号线-马连洼253m,2019-03-06,3室2厅2卫
97㎡,海淀,39.996907,116.343714,13500,朝东 南,华清嘉园,五道口,距离13号线-五道口87m距离15号线-清华东路西口1001m,2019-03-10,2室1厅1卫
55㎡,海淀,39.980549,116.36465,7500,朝南,整租,北太平庄,距离10号线-西土城451m距离10号线-牡丹园927m,2019-03-15,2室1厅1卫
57㎡,海淀,39.987486,116.310205,6900,朝西,整租,苏州桥,距离10号线-苏州街680m距离4号线大兴线-中关村1060m,2019-03-12,1室0厅1卫
75㎡,海淀,39.980703,116.333734,12800,朝南 北,整租,双榆树,"距离10号线-知春里182m距离4号线大兴线,10号线-海淀黄庄776m距离4号线大兴线-人民大学1110m距离10号线,13号线-知春路1120m",2019-03-12,3室1厅1卫
57㎡,海淀,40.004774,116.319479,8800,朝南 北,北河沿,圆明园,距离4号线大兴线-圆明园230m距离4号线大兴线-北京大学东门858m,2019-03-09,2室1厅1卫
180㎡,海淀,39.949325,116.296249,16000,朝西南,整租,四季青,距离10号线-车道沟685m,2019-03-10,3室2厅2卫
87㎡,海淀,40.060937,116.315943,9000,朝南 北,领秀新硅谷1号院,西二旗,"距离13号线,昌平线-西二旗421m",2019-03-08,1室1厅2卫
76㎡,海淀,40.052562,116.35636,6900,朝南,整租,清河,距离8号线-西小口12m距离8号线-永泰庄950m,2019-03-07,2室1厅1卫
46㎡,海淀,39.97775,116.381497,6000,朝西,月季园,马甸,距离10号线-牡丹园690m距离10号线-健德门882m,2019-03-09,1室1厅1卫
133㎡,海淀,39.943762,116.27921,16000,朝南 北,整租,四季青,距离6号线-海淀五路居696m,2019-03-12,2室2厅2卫
65㎡,海淀,39.983461,116.377339,8000,朝北,整租,牡丹园,距离10号线-牡丹园123m距离10号线-健德门1005m,2019-03-07,1室1厅1卫
104㎡,海淀,39.975749,116.340205,11000,朝东 南,整租,双榆树,"距离10号线-知春里990m距离10号线,13号线-知春路1158m距离4号线大兴线-人民大学1184m距离13号线-大钟寺1197m",2019-03-08,2室1厅1卫
49㎡,海淀,39.94881,116.30799,6500,朝东,整租,紫竹桥,距离10号线-车道沟970m,2019-03-09,1室1厅1卫
54㎡,海淀,40.038507,116.358536,5900,朝南 北,整租,清河,距离8号线-永泰庄669m,2019-03-06,2室1厅1卫
91㎡,海淀,40.0711,116.357513,6700,朝北,整租,西三旗,"距离8号线-育新410m距离8号线,13号线-霍营987m",2019-03-05,3室1厅1卫
52㎡,海淀,39.951347,116.342901,7000,朝南 西,整租,白石桥,距离4号线大兴线-动物园1045m,2019-03-06,2室1厅1卫
51㎡,海淀,40.040671,116.354913,6000,朝南,清河精装两居室,清河,距离8号线-永泰庄529m,2019-03-05,2室1厅1卫
59㎡,海淀,39.992911,116.326632,8500,朝南,科源小区,五道口,"距离4号线大兴线-中关村341m距离4号线大兴线-北京大学东门439m距离4号线大兴线,10号线-海淀黄庄1106m",2019-03-06,2室1厅1卫
53㎡,海淀,39.985497,116.345291,7600,朝东,整租,中关村,"距离10号线,13号线-知春路358m距离10号线-知春里1121m",2019-03-05,1室1厅1卫
78㎡,海淀,39.933567,116.268601,8200,朝西,整租,田村,距离6号线-田村912m,2019-03-06,2室1厅1卫
53㎡,海淀,40.062427,116.352299,5100,朝南,育新花园,西三旗,距离8号线-育新130m距离8号线-西小口849m,2019-03-05,1室1厅1卫
67㎡,海淀,39.988335,116.32811,7800,朝南,整租,中关村,"距离4号线大兴线-中关村54m距离4号线大兴线,10号线-海淀黄庄566m距离4号线大兴线-北京大学东门845m距离10号线-知春里946m",2019-03-05,2室1厅1卫
72㎡,海淀,39.976308,116.359045,7800,朝南,蓟门东里,知春路,距离10号线-西土城371m距离13号线-大钟寺767m,2019-03-04,2室1厅1卫
159㎡,海淀,39.969492,116.294687,19200,朝南,整租,世纪城,距离10号线-火器营422m距离10号线-长春桥611m,2019-03-04,3室1厅2卫
43㎡,海淀,40.040671,116.354913,5100,朝南,整租,清河,距离8号线-永泰庄529m,2019-03-01,1室1厅1卫
170㎡,海淀,39.919329,116.279517,14000,朝南 西,整租,五棵松,距离1号线-五棵松607m,2019-03-20,4室2厅2卫
64㎡,海淀,40.039032,116.320453,6800,朝北,整租,上地,距离13号线-上地575m,2019-02-26,2室1厅1卫
63㎡,海淀,39.989841,116.311169,8500,朝南 北,整租,苏州桥,距离10号线-苏州街1040m距离4号线大兴线-中关村1075m,2019-03-08,2室1厅1卫
82㎡,海淀,39.948865,116.299142,8000,朝西南,整租,四季青,"距离10号线-车道沟225m距离6号线,10号线-慈寿寺1130m",2019-02-26,2室1厅1卫
152㎡,海淀,39.979585,116.353539,16000,朝东北,整租,知春路,"距离10号线-西土城557m距离10号线,13号线-知春路572m距离13号线-大钟寺1051m",2019-03-02,3室1厅2卫
86㎡,海淀,39.980567,116.351677,8000,朝东南,罗庄西里,知春路,"距离10号线,13号线-知春路284m距离10号线-西土城789m",2019-02-27,2室1厅1卫
71㎡,海淀,39.917802,116.312809,8000,朝南 北,公主坟地铁附近,公主坟,"距离1号线,10号线-公主坟338m距离1号线,9号线-军事博物馆1166m",2019-02-24,3室1厅1卫
116㎡,海淀,39.941429,116.310091,10000,朝东南,整租,紫竹桥,"距离6号线,10号线-慈寿寺999m距离6号线-花园桥1000m",2019-02-25,2室2厅1卫
49㎡,海淀,39.911238,116.325489,5800,朝东,羊坊店路3号院,公主坟,"距离1号线,9号线-军事博物馆126m距离1号线,10号线-公主坟827m",2019-02-23,1室1厅1卫
122㎡,海淀,39.986484,116.382614,11500,朝南,整租,牡丹园,距离10号线-健德门717m距离10号线-牡丹园749m,2019-02-24,2室1厅2卫
43㎡,海淀,39.911238,116.325489,5100,朝南,羊坊店路3号院,公主坟,"距离1号线,9号线-军事博物馆126m距离1号线,10号线-公主坟827m",2019-02-23,1室1厅1卫
60㎡,海淀,39.946429,116.317235,9000,朝南,整租,紫竹桥,距离6号线-花园桥925m,2019-02-23,2室1厅1卫
77㎡,海淀,40.062427,116.352299,6200,朝东南,育新花园,西三旗,距离8号线-育新130m距离8号线-西小口849m,2019-02-22,2室1厅1卫
163㎡,海淀,40.036213,116.2755,12500,朝南 北,整租,马连洼,距离16号线-马连洼253m,2019-02-22,4室1厅1卫
80㎡,海淀,39.921625,116.311878,8500,朝东南,整租,公主坟,"距离1号线,10号线-公主坟1159m",2019-02-22,2室2厅1卫
37㎡,海淀,39.977829,116.329472,6500,朝南 北,整租,双榆树,"距离4号线大兴线-人民大学434m距离4号线大兴线,10号线-海淀黄庄498m距离10号线-知春里714m",2019-02-23,1室1厅1卫
57㎡,海淀,39.950488,116.30313,7000,朝东 西,整租,紫竹桥,"距离10号线-车道沟358m距离6号线,10号线-慈寿寺1081m",2019-02-24,2室1厅1卫
57㎡,海淀,39.953123,116.37135,6100,朝东,整租,新街口,"距离2号线-积水潭545m距离4号线大兴线-新街口1101m距离2号线,4号线大兴线,13号线-西直门1127m",2019-02-22,1室1厅1卫
155㎡,海淀,39.9679,116.306359,25000,朝东南 北,整租,万柳,距离10号线-长春桥774m,2019-02-22,4室1厅2卫
60㎡,海淀,39.972967,116.304348,8200,朝东南,整租,万柳,"距离10号线,西郊线-巴沟939m",2019-02-24,1室1厅1卫
40㎡,海淀,39.934527,116.298736,4700,朝南,八里庄北里,定慧寺,"距离6号线,10号线-慈寿寺235m距离10号线-西钓鱼台950m距离6号线-海淀五路居1058m",2019-02-27,1室1厅1卫
48㎡,海淀,39.913968,116.307856,6800,朝南,整租,公主坟,"距离1号线-万寿路476m距离1号线,10号线-公主坟838m",2019-02-27,1室0厅1卫
121㎡,海淀,40.057734,116.265725,11000,朝南 北,整租,西北旺,距离16号线-西北旺125m,2019-02-25,3室1厅2卫
41㎡,海淀,39.911359,116.269658,5000,朝西,整租,五棵松,距离1号线-五棵松951m距离1号线-玉泉路1145m,2019-02-23,1室1厅1卫
53㎡,海淀,39.904872,116.333347,5600,朝南,电信小区,军博,"距离9号线,7号线-北京西站754m距离1号线,9号线-军事博物馆1058m",2019-02-28,2室1厅1卫
75㎡,海淀,39.98346,116.316672,13000,朝东,整租,苏州桥,"距离10号线-苏州街306m距离4号线大兴线,10号线-海淀黄庄503m距离4号线大兴线-中关村961m",2019-03-20,1室1厅1卫
61㎡,海淀,39.97337,116.319973,8000,朝南 北,整租,苏州桥,"距离4号线大兴线-人民大学28m距离4号线大兴线,10号线-海淀黄庄942m距离4号线大兴线-魏公村1148m",2019-03-23,2室1厅1卫
69㎡,海淀,39.981113,116.343739,9600,朝东 北,海淀知春路,知春路,"距离10号线,13号线-知春路292m距离10号线-知春里715m",2019-02-27,3室1厅1卫
58㎡,海淀,39.934331,116.258944,5600,朝南,整租,田村,距离6号线-田村120m,2019-03-22,1室1厅1卫
80㎡,海淀,39.932195,116.336244,8800,朝南 北,整租,甘家口,"距离9号线-白堆子311m距离6号线,9号线-白石桥南428m",2019-02-24,3室1厅1卫
155㎡,海淀,39.9679,116.306359,25000,朝东 南 北,整租,万柳,距离10号线-长春桥774m,2019-02-22,4室1厅2卫
60㎡,海淀,39.904373,116.332119,5000,朝东 西,铁西小区,军博,"距离9号线,7号线-北京西站460m距离1号线,9号线-军事博物馆919m",2019-03-13,2室1厅1卫
206㎡,海淀,39.954147,116.303408,23000,朝南 北,整租,紫竹桥,距离10号线-车道沟417m,2019-03-22,3室2厅2卫
52㎡,海淀,39.968146,116.349153,5800,朝北,整租,皂君庙,距离13号线-大钟寺864m,2019-03-20,1室1厅1卫
45㎡,海淀,40.039032,116.320453,5600,朝东,整租,上地,距离13号线-上地575m,2019-03-20,1室1厅1卫
50㎡,海淀,39.939017,116.313423,6100,朝南,整租,紫竹桥,"距离6号线-花园桥151m距离6号线,10号线-慈寿寺800m",2019-03-17,1室1厅1卫
98㎡,海淀,40.039824,116.276881,9800,朝南 北,整租,西北旺,距离16号线-马连洼53m,2019-03-18,3室1厅2卫
57㎡,海淀,39.976843,116.375826,7000,朝南 北,整租,北太平庄,距离10号线-牡丹园235m,2019-03-18,2室1厅1卫
